# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
4589	Tacana	*cabeza	HEAD	tʃ u a	e-čua	494	tʃ u - a
#
841	Cavinena	*pesado	HEAVY	b i kʷ e	bikwe-da	110	b i kʷ e
843	EseEjja	*pesado	HEAVY	b i k e	kea-bike	110	b i k e
844	Huarayo	*pesado	HEAVY	b i k e	kia-bikie	110	b i k e
839	ProtoTakana	*pesado	HEAVY	b i kʷ e	bikwe	110	b i kʷ e
840	Tacana	*pesado	HEAVY	b i k e	bike-da	110	b i k e
#
1077	Cavinena	*ayudar	HELP	ts a w a	cawa-	139	ts a w a
1078	EseEjja	*ayudar	HELP	s a w a	ewa-sawa-	139	s a w a
1075	ProtoTakana	*ayudar	HELP	ʈʂ a w a	c̣awa-	139	ʈʂ a w a
1076	Tacana	*ayudar	HELP	ʈʂ a w a	cawa-	139	ʈʂ a w a
#
3455	Cavinena	*garza	HERON	r a o	rao	511	r a o
3453	ProtoTakana	*garza	HERON	ɽ a u	řau	511	ɽ a u
3454	Tacana	*garza	HERON	r a u	rau	511	r a u
#
1295	Cavinena	*hipo	HICCOUGH	ts o d o	codo-	160	ts o d o
1296	EseEjja	*hipo	HICCOUGH	s o ʔ o	heki-soʔo	160	s o ʔ o
1291	ProtoTakana	*hipo	HICCOUGH	ʈʂ u d u	c̣udu	160	ʈʂ u d u
1292	Tacana	*hipo	HICCOUGH	ʈʂ u d u	cudu	160	ʈʂ u d u
#
3853	Cavinena	*esconderse	HIDE (ONESELF)	t e w a	ka-tewa-ho-	423	t e w a
3854	EseEjja	*esconderse	HIDE (ONESELF)	k e w a	xa-kewa-ki-	423	k e w a
3855	Huarayo	*esconderse	HIDE (ONESELF)	t e β a	ha-tebha-ti-	423	t e β a
3852	ProtoTakana	*esconderse	HIDE (ONESELF)	t e w a	tewa	423	t e w a
#
1888	Cavinena	*pegar	HIT	i j e	iye-	215	i j e
1887	Guariza	*pegar	HIT	i tʃ e	ichenume	215	i tʃ e
1878	ProtoTakana	*pegar	HIT	i j e	iye-	215	i j e
1879	Tacana	*pegar	HIT	i tʃ e	iče-	215	i tʃ e
#
1200	Cavinena	*gancho	HOOK	tʃ e β e	čewe	149	tʃ e β e
1201	EseEjja	*gancho	HOOK	s e w e	sewe-ša	149	s e w e
1197	ProtoTakana	*gancho	HOOK	ʈʂ e w e	c̣ewe	149	ʈʂ e w e
1198	Tacana	*gancho	HOOK	ʈʂ e β e	cewe	149	ʈʂ e β e
#
1385	Cavinena	*cuerno	HORN (ANATOMY)	d a n a	e-dana	173	d a n a
1389	EseEjja	*cuerno	HORN (ANATOMY)	d a n a	dana-xi	173	d a n a
1390	Huarayo	*cuerno	HORN (ANATOMY)	d a n a	e-dana	173	d a n a
1383	ProtoTakana	*cuerno	HORN (ANATOMY)	d a n a	dana	173	d a n a
1384	Tacana	*cuerno	HORN (ANATOMY)	d a n a	e-dana	173	d a n a
#
2185	ProtoTakana	*caliente	HOT	kʷ a s e	kwase	259	kʷ a s e
2186	Tacana	*caliente	HOT	kʷ a s e	kwase-kwase	259	kʷ a s e
#
3767	Araona	*casa	HOUSE	t a i	etai	412	t a - i
3769	Cavinena	*casa	HOUSE	t a r e	e-tare	412	t a r e
3777	Chama	*casa	HOUSE	k i	e-kíi	412	k - - i
3774	EseEjja	*casa	HOUSE	k i	biše-kii	412	k - - i
3775	Huarayo	*casa	HOUSE	t i	e-ti	412	t - - i
3768	Mabenaro	*casa	HOUSE	t a i	ithaiʔi	412	t a - i
3765	Maropa	*casa	HOUSE	t a i	etai	412	t a - i
3761	ProtoTakana	*casa	HOUSE	t a r e	tare	412	t a r e
3764	Reyesano	*casa	HOUSE	t a i	e-tai	412	t a - i
3766	Sapibokona	*casa	HOUSE	t a e	etae	412	t a - e
3762	Tacana	*casa	HOUSE	t e	e-te	412	t - - e
#
2269	Cavinena	*picaflor	HUMMINGBIRD	kʷ a d i d i	kwadidi-kwi	257	kʷ a d i d i
2270	EseEjja	*picaflor	HUMMINGBIRD	kʷ a ʔ i i	kwaʔii	257	kʷ a ʔ i - i
2266	ProtoTakana	*picaflor	HUMMINGBIRD	kʷ a d i d i	kwadidi	257	kʷ a d i d i
2268	Reyesano	*picaflor	HUMMINGBIRD	kʷ a dz i dz i	kwandzindzi	257	kʷ a dz i dz i
2267	Tacana	*picaflor	HUMMINGBIRD	kʷ a d i d i	kwadidi	257	kʷ a d i d i
#
355	Cavinena	*marido	HUSBAND	a β e	awe-ma	52	a β e
362	EseEjja	*marido	HUSBAND	a w e	ey-awe	52	a w e
367	Huarayo	*marido	HUSBAND	a w e	y-awe	52	a w e
354	Maropa	*marido	HUSBAND	a β e	kiave	52	a β e
342	ProtoTakana	*marido	HUSBAND	a w ei	awei	52	a w ei
353	Reyesano	*marido	HUSBAND	a ð e	-yadhe	52	a ð e
343	Tacana	*marido	HUSBAND	a β e	y-awe	52	a β e
370	Tiatinahua	*marido	HUSBAND	a w i	yawi	52	a w i
#
3286	Cavinena	*iguana	IGUANA	p i s o s o	pisoso	371	p i s o s o
3284	ProtoTakana	*iguana	IGUANA	p i z u z u	pizuzu	371	p i z u z u
3285	Tacana	*iguana	IGUANA	p i ð u ð u	pidhudhu	371	p i ð u ð u
#
1516	Cavinena	*adentro,en	IN	d u k u	e-duku-hu	185	d u k u
1517	EseEjja	*adentro,en	IN	d o x o	e-doxo-ho	185	d o x o
1513	Guariza	*adentro,en	IN	r u s u	ec̹eme-rˈuzu	185	r u s u
1522	Huarayo	*adentro,en	IN	d o h o	doho-	185	d o h o
1508	ProtoTakana	*adentro,en	IN	d u k u	duku	185	d u k u
1509	Tacana	*adentro,en	IN	d u h u	e-duhu-su	185	d u h u
#
4644	Maropa	*isla	ISLAND	s a p u p u	ischápupu	498	s a p u p u
4641	ProtoTakana	*isla	ISLAND	z a p u p u	zapupu	498	z a p u p u
4643	Reyesano	*isla	ISLAND	s a p o p o	sapopo	498	s a p o p o
4642	Tacana	*isla	ISLAND	ð a p u p u	e-dhapupu	498	ð a p u p u
#
1627	Cavinena	*tigre	JAGUAR	i b a	iba	194	i b a
1631	EseEjja	*tigre	JAGUAR	i b a	ibiá	194	i b a
1633	Huarayo	*tigre	JAGUAR	i b a	ibá	194	i b a
1626	Maropa	*tigre	JAGUAR	i m.b a	imba	194	i m.b a
1623	ProtoTakana	*tigre	JAGUAR	i b a	iba	194	i b a
1625	Reyesano	*tigre	JAGUAR	i m.b a	imba	194	i m.b a
1624	Tacana	*tigre	JAGUAR	i b a	iba	194	i b a
#
1916	Mabenaro	*mandíbula	JAW	t a w i	ithawi	224	t a w i
1913	ProtoTakana	*mandíbula	JAW	ʃ a w i	jawi	224	ʃ a w i
1915	Reyesano	*mandíbula	JAW	l a β i	e-labhi	224	l a β i
1914	Tacana	*mandíbula	JAW	ɽ a β i	e-řawi	224	ɽ a β i
#
4740	Cavinena	*unir,juntar	JOIN	s i t a	sita-	507	s i t a
4742	EseEjja	*unir,juntar	JOIN	tʃ i tʃ a	xa-čiča-ki-	507	tʃ i tʃ a
4739	Guariza	*unir,juntar	JOIN	s i t a	jasitatitaege	507	s i t a
4745	Huarayo	*unir,juntar	JOIN	tʃ i tʃ a	čiča-	507	tʃ i tʃ a
4736	ProtoTakana	*unir,juntar	JOIN	z i t a	zita	507	z i t a
4737	Tacana	*unir,juntar	JOIN	ð i t a	dhita-	507	ð i t a
#
3140	Cavinena	*riñón	KIDNEY	p a	e-pakaka	351	p a
3138	ProtoTakana	*riñón	KIDNEY	p a	pa...	351	p a
3139	Tacana	*riñón	KIDNEY	p a	e-paidhudu	351	p a
#
411	Cavinena	*saber	KNOW (SOMETHING)	b a β e	bawe-	88	b a β e -
417	EseEjja	*saber	KNOW (SOMETHING)	b a w e	xa-bawe-xa-ki-	88	b a w e -
408	ProtoTakana	*saber	KNOW (SOMETHING)	b a w e i	bawei	88	b a w e i
409	Tacana	*saber	KNOW (SOMETHING)	b a β e	bawe-cua-	88	b a β e -
418	Tiatinahua	*saber	KNOW (SOMETHING)	b a w i	habawikaña	88	b a w - i
#
424	Cavinena	*lago	LAKE	b e i	bei	72	b e i
425	EseEjja	*lago	LAKE	b a i	bai	72	b a i
426	Huarayo	*lago	LAKE	b a i	bai	72	b a i
423	Maropa	*lago	LAKE	b a i	bai	72	b a i
419	ProtoTakana	*lago	LAKE	b a i	bai	72	b a i
422	Reyesano	*lago	LAKE	m.b a i	mbai	72	m.b a i
420	Tacana	*lago	LAKE	b a i	bai	72	b a i
#
1031	Arasa	*reír	LAUGH	s a	esa	133	s a
1028	EseEjja	*reír	LAUGH	s a	soa-	133	s a
#
3722	Cavinena	*pierna	LEG	t a	awa-taka	405	t a
3723	Mabenaro	*pierna	LEG	t a	itha	405	t a
3721	Maropa	*pierna	LEG	t a	etá	405	t a
3713	ProtoTakana	*pierna	LEG	t a	ta-	405	t a
3714	Tacana	*pierna	LEG	t a	e-ta-buce	405	t a
#
1194	Cavinena	*lamer	LICK	ts e u	ceu-ma	148	ts e u
1195	EseEjja	*lamer	LICK	s e o	kwea-seyo-	148	s e o
1189	ProtoTakana	*lamer	LICK	ʈʂ e u	c̣eu	148	ʈʂ e u
1190	Tacana	*lamer	LICK	ʈʂ e u	ceu-	148	ʈʂ e u
#
3518	Cavinena	*acostar,echarse	LIE DOWN	h a	e-ha	383	h a
3521	EseEjja	*acostar,echarse	LIE DOWN	h a	haa-	383	h a
3506	ProtoTakana	*acostar,echarse	LIE DOWN	s a	sa-	383	s a
3507	Tacana	*acostar,echarse	LIE DOWN	s a	sa-ti-	383	s a
#
4211	Araona	*luz	LIGHT (RADIATION)	u e	uetseñe	453	u e
4215	Cavinena	*luz	LIGHT (RADIATION)	u	u-da-u-da	453	u -
4226	EseEjja	*luz	LIGHT (RADIATION)	w e	we-ha-	453	w e
4204	ProtoTakana	*luz	LIGHT (RADIATION)	u e	ue-	453	u e
4205	Tacana	*luz	LIGHT (RADIATION)	β e	weda	453	β e
#
3760	Arasa	*hígado	LIVER	t a k a	etákua	410	t a k a
3757	Cavinena	*hígado	LIVER	t a kʷ a	e-takwa	410	t a kʷ a
3758	EseEjja	*hígado	LIVER	k a kʷ a	e-kakwa	410	k a kʷ a
3759	Huarayo	*hígado	LIVER	t a kʷ e	e-takwe	410	t a kʷ e
3754	ProtoTakana	*hígado	LIVER	t a kʷ a	takwa	410	t a kʷ a
3756	Reyesano	*hígado	LIVER	t a kʷ a	e-takwa	410	t a kʷ a
3755	Tacana	*hígado	LIVER	t a kʷ a	e-takwa	410	t a kʷ a
#
643	Cavinena	*jausi,lagartija	LIZARD	b a n a kʷ a	banakwa	81	b a n a kʷ a
645	EseEjja	*jausi,lagartija	LIZARD	b a n a kʷ a	ša-banakwa	81	b a n a kʷ a
646	Huarayo	*jausi,lagartija	LIZARD	b a n a kʷ a	ša-banakwa	81	b a n a kʷ a
641	ProtoTakana	*jausi,lagartija	LIZARD	b a n a kʷ a	banakwa	81	b a n a kʷ a
642	Tacana	*jausi,lagartija	LIZARD	b a n a kʷ a	banakwa	81	b a n a kʷ a
#
514	Cavinena	*largo	LONG	b a r u	baru	84	b a r u
508	ProtoTakana	*largo	LONG	b a r u	baru	84	b a r u - - - - -
511	Reyesano	*largo	LONG	m.b a o	mbao-me	84	m.b a - o
509	Tacana	*largo	LONG	b a u	bau-da	84	b a - u
4815	Cavinena	*largo	LONG	h o n o	hono-da	993	h o n o
4816	EseEjja	*largo	LONG	ʃ o n o	kea-šono	993	ʃ o n o
4808	ProtoTakana	*largo	LONG	ʃ u n u	junu	993	ʃ u n u
#
813	Cavinena	*piojo	LOUSE	b i a	bia	106	b i a
818	EseEjja	*piojo	LOUSE	b i a	biá	106	b i a
819	Huarayo	*piojo	LOUSE	b e a	beá	106	b e a
812	Maropa	*piojo	LOUSE	b i a	biya	106	b i a
808	ProtoTakana	*piojo	LOUSE	b i a	bia	106	b i a
811	Reyesano	*piojo	LOUSE	b i a	biya	106	b i a
809	Tacana	*piojo	LOUSE	b i a	bia	106	b i a
#
4794	Araona	*maíz	MAIZE	ɽ i a	zia	988	ɽ i - a
4798	Arasa	*maíz	MAIZE	ʃ i ʃ e	šiše	988	ʃ i ʃ e
4797	Cavinena	*maíz	MAIZE	h i k e	i-hike	988	h i k e
4796	EseEjja	*maíz	MAIZE	ʃ i x e	šixe	988	ʃ i x e
4795	Maropa	*maíz	MAIZE	ʃ i k e	šike	988	ʃ i k e
4791	ProtoTakana	*maíz	MAIZE	ʃ i k e	jike	988	ʃ i k e
4793	Reyesano	*maíz	MAIZE	ʃ i h e	šihe	988	ʃ i h e
4792	Tacana	*maíz	MAIZE	ɽ i h e	řihe	988	ɽ i h e
#
1420	Araona	*hombre	MAN	d e j a	deja	177	d e j a
1433	Arasa	*hombre	MAN	d e j a	deya	177	d e j a
1424	Cavinena	*hombre	MAN	d e k a	deka	177	d e k a
1431	Chama	*hombre	MAN	d e x a	déxa	177	d e x a
1426	EseEjja	*hombre	MAN	d e x a	dexa	177	d e x a
1421	Guariza	*hombre	MAN	r e a	rˈea	177	r e - a
1428	Huarayo	*hombre	MAN	d e h a	deha	177	d e h a
1423	Mabenaro	*hombre	MAN	d e a	deanawa	177	d e - a
1416	Maropa	*hombre	MAN	ɽ e x a	drexa	177	ɽ e x a
1410	ProtoTakana	*hombre	MAN	d e k a	deka	177	d e k a
1414	Reyesano	*hombre	MAN	ⁿz e h a	ndzeha	177	ⁿz e h a
1411	Tacana	*hombre	MAN	d e h a	deha	177	d e h a
1432	Tiatinahua	*hombre	MAN	d e h a	deha	177	d e h a
#
1645	Cavinena	*remedio	MEDICINE	i d u	idu-ho-	196	i d u
1640	ProtoTakana	*remedio	MEDICINE	i d u	idu-	196	i d u
1641	Tacana	*remedio	MEDICINE	i d u	e-idu	196	i d u
#
4286	EseEjja	*mezclar	MIX	w a	wa-	463	w a
4282	ProtoTakana	*mezclar	MIX	w a	wa-	463	w a
4283	Tacana	*mezclar	MIX	w a	wa-ru-wa-ru	463	w a
#
23	Cavinena	*muela	MOLAR TOOTH	a m a k a	y-amaka	34	a m a k a
25	EseEjja	*muela	MOLAR TOOTH	a m a x a	e-amaxa	34	a m a x a
26	Huarayo	*muela	MOLAR TOOTH	a m a h a	eʔamaha	34	a m a h a
21	ProtoTakana	*muela	MOLAR TOOTH	a m a k a	amaka	34	a m a k a
22	Tacana	*muela	MOLAR TOOTH	a m a h a	y-amaha	34	a m a h a
#
555	Araona	*luna	MOON	b a d i	badi	70	b a d i
556	Cavinena	*luna	MOON	b a d i	badi	70	b a d i
559	Chama	*luna	MOON	m a i	/mái/	70	m a - i
558	EseEjja	*luna	MOON	b a ʔ i	baʔi	70	b a ʔ i
552	Maropa	*luna	MOON	b a r i	bansri	70	b a r i
548	ProtoTakana	*luna	MOON	b a d i	badi	70	b a d i
551	Reyesano	*luna	MOON	m.b a dʐ i	mbandzi	70	m.b a dʐ i
553	Sapibokona	*luna	MOON	b a r i	bari	70	b a r i
549	Tacana	*luna	MOON	b a d i	badi	70	b a d i
#
1442	Cavinena	*mosquito	MOSQUITO	d i i	dii	180	d i - i
1443	EseEjja	*mosquito	MOSQUITO	d i	dí	180	d i - -
1445	Huarayo	*mosquito	MOSQUITO	d i	di	180	d i - -
1441	Maropa	*mosquito	MOSQUITO	ɽ i	dri	180	ɽ i - -
1438	ProtoTakana	*mosquito	MOSQUITO	d i ʔ i	diʔi	180	d i ʔ i
1440	Reyesano	*mosquito	MOSQUITO	ⁿz i	ndzi	180	ⁿz i - -
1439	Tacana	*mosquito	MOSQUITO	d i	di	180	d i - -
#
2177	Guariza	*madre	MOTHER	kʷ a	equay	254	kʷ a
2175	Maropa	*madre	MOTHER	k a	kikua	254	k a
2174	Reyesano	*madre	MOTHER	k o	-koʔa	254	k o
2178	Sapibokona	*madre	MOTHER	k a	cùa	254	k a
2525	Cavinena	*madre,mamá	MOTHER	m a m a	mama	292	m a m a
2523	ProtoTakana	*madre,mamá	MOTHER	m a m a	mama	292	m a m a
2524	Tacana	*madre,mamá	MOTHER	m a m a	mama	292	m a m a
2924	Cavinena	*madre	MOTHER	n a	e-na-hi-ke	328	n a
2928	Chama	*madre	MOTHER	n a	nái	328	n a
2926	EseEjja	*madre	MOTHER	n a	nae	328	n a
2927	Huarayo	*madre	MOTHER	n a	nai	328	n a
2923	ProtoTakana	*madre	MOTHER	n a	na-	328	n a
#
2595	Cavinena	*cerro	MOUNTAIN	m a t a	e-mata	300	m a t a
2593	Maropa	*cerro	MOUNTAIN	m a t a	emmáta	300	m a t a
2585	ProtoTakana	*cerro	MOUNTAIN	m a t a	mata	300	m a t a
2591	Reyesano	*cerro	MOUNTAIN	m a t a	e-mata	300	m a t a
2594	Sapibokona	*cerro	MOUNTAIN	m a t a	emata	300	m a t a
2586	Tacana	*cerro	MOUNTAIN	m a t a	e-mata	300	m a t a
#
2257	Cavinena	*boca	MOUTH	kʷ a ts a	e-kwaca	256	kʷ a ts a
2263	EseEjja	*boca	MOUTH	kʷ a s a	e-kwasa	256	kʷ a s a
2265	Huarayo	*boca	MOUTH	kʷ a s a	e-kwasa	256	kʷ a s a
2256	Mabenaro	*boca	MOUTH	kʷ a ts a	ikwatsa	256	kʷ a ts a
2253	Maropa	*boca	MOUTH	k a tʂ a	ekuatra	256	k a tʂ a
2244	ProtoTakana	*boca	MOUTH	kʷ a ʈʂ a	kwac̣a	256	kʷ a ʈʂ a
2252	Reyesano	*boca	MOUTH	kʷ a ts a	e-kwaca	256	kʷ a ts a
2254	Sapibokona	*boca	MOUTH	k a tʃ a	ecuacha	256	k a tʃ a
2245	Tacana	*boca	MOUTH	kʷ a ʈʂ a	e-kwaca	256	kʷ a ʈʂ a
#
3675	Cavinena	*rata,ratón	MUROID (MOUSE OR RAT)	h i t e	hite	400	h i t e
3672	ProtoTakana	*rata,ratón	MUROID (MOUSE OR RAT)	s i t e	site	400	s i t e
3674	Reyesano	*rata,ratón	MUROID (MOUSE OR RAT)	ð i t e	dhite	400	ð i t e
3673	Tacana	*rata,ratón	MUROID (MOUSE OR RAT)	s i t e	site	400	s i t e
#
3647	Cavinena	*hongo	MUSHROOM	h i ʔ i	hiʔi	401	h i ʔ i
3648	Huarayo	*hongo	MUSHROOM	h e	he	401	h e - -
3645	ProtoTakana	*hongo	MUSHROOM	s i ʔ i	siʔi	401	s i ʔ i
3646	Tacana	*hongo	MUSHROOM	s i	si	401	s i - -
#
588	Araona	*nombre	NAME	b a a n i	baani	74	b a - a n i
589	Cavinena	*nombre	NAME	b a k a n i	e-bakani	74	b a k a n i
591	EseEjja	*nombre	NAME	b a x a n i	baxani	74	b a x a n i
587	Guariza	*nombre	NAME	β a n i	evani	74	β a - - n i
592	Huarayo	*nombre	NAME	b a h a n i	e-bahani	74	b a h a n i
586	Maropa	*nombre	NAME	b a n i	bani	74	b a - - n i
584	ProtoTakana	*nombre	NAME	b a k a n i	bakani	74	b a k a n i
585	Tacana	*nombre	NAME	b a n i	e-bani	74	b a - - n i
#
1355	Cavinena	*ombligo	NAVEL	ts o	co-bihi	168	ts o - -
1356	EseEjja	*ombligo	NAVEL	s o ʔ o	soʔo	168	s o ʔ o
1352	ProtoTakana	*ombligo	NAVEL	ʈʂ u ʔ u	c̣uʔu	168	ʈʂ u ʔ u
1354	Tacana	*ombligo	NAVEL	ʈʂ u ʔ u	cuʔu-mutu	168	ʈʂ u ʔ u
#
2914	Cavinena	*cuello,pescuezo	NECK	n a k a	ka-aca-naka-ti-	330	n a k a
2911	ProtoTakana	*cuello,pescuezo	NECK	n a k a	naka	330	n a k a
2912	Tacana	*cuello,pescuezo	NECK	n a h a	e-naha	330	n a h a
3274	Cavinena	*pescuezo,cuello	NECK	p i t i	e-piti	369	p i t i
3277	EseEjja	*pescuezo,cuello	NECK	p i k i	e-piki	369	p i k i
3278	Huarayo	*pescuezo,cuello	NECK	p i t i	e-piti	369	p i t i
3270	ProtoTakana	*pescuezo,cuello	NECK	p i t i	piti	369	p i t i
#
1821	Cavinena	*collar	NECKLACE	i r i n e	irine	209	i r i n e
1818	ProtoTakana	*collar	NECKLACE	i r i n e	irine	209	i r i n e
1819	Tacana	*collar	NECKLACE	i n e	ine	209	i - - n e
#
950	Cavinena	*sobrino/a	NEPHEW	b o	e-bo-ke	119	b o
951	EseEjja	*sobrino/a	NEPHEW	b o	bo-e	119	b o
948	ProtoTakana	*sobrino/a	NEPHEW	b u	bu	119	b u
949	Tacana	*sobrino/a	NEPHEW	b u	bu-i	119	b u
4165	Cavinena	*sobrino,sobrina	NEPHEW	o kʷ a	okwa	455	o kʷ a
4163	ProtoTakana	*sobrino,sobrina	NEPHEW	u kʷ a	ukwa	455	u kʷ a
4164	Tacana	*sobrino,sobrina	NEPHEW	u kʷ a	ukwa	455	u kʷ a
#
4749	Cavinena	*noche	NIGHT	s i s e	sise-wani	508	s i s e
4746	ProtoTakana	*noche	NIGHT	z i z a	zizA	508	z i z a
4747	Tacana	*noche	NIGHT	ð i ð a	dhidha	508	ð i ð a
#
4476	Arasa	*nariz	NOSE	w i	éwui	481	w i
4446	Cavinena	*nariz	NOSE	β i	e-wi	481	β i
4458	EseEjja	*nariz	NOSE	w i	e-wi	481	w i
4445	Mabenaro	*nariz	NOSE	w i	awi	481	w i
4443	Maropa	*nariz	NOSE	β i	evi	481	β i
4431	ProtoTakana	*nariz	NOSE	w i	wi	481	w i
4442	Reyesano	*nariz	NOSE	β i	e-bhi	481	β i
4444	Sapibokona	*nariz	NOSE	β i	evi	481	β i
4432	Tacana	*nariz	NOSE	β i	e-wi	481	β i
#
43	Araona	*quedarse,*tener,*estar	None	a n i	eani	39	a n i
44	Cavinena	*quedarse,*tener,*estar	None	a n i	ani-	39	a n i
52	EseEjja	*quedarse,*tener,*estar	None	a n i	ani-oke-	39	a n i
42	Guariza	*quedarse,*tener,*estar	None	a n i	anibuteni	39	a n i
56	Huarayo	*quedarse,*tener,*estar	None	a n i	ani-	39	a n i
41	Maropa	*quedarse,*tener,*estar	None	a n i	ani-buteje	39	a n i
30	ProtoTakana	*quedarse,*tener,*estar	None	a n i	ani	39	a n i
40	Reyesano	*quedarse,*tener,*estar	None	a n i	ani-po-he	39	a n i
31	Tacana	*quedarse,*tener,*estar	None	a n i	ani-	39	a n i
82	Cavinena	*transitivizing suffix	None	a	-a	26	a
83	EseEjja	*transitivizing suffix	None	a	-a	26	a
84	Huarayo	*transitivizing suffix	None	a	-a	26	a
79	ProtoTakana	*transitivizing suffix	None	a	a	26	a
81	Reyesano	*transitivizing suffix	None	a	-a	26	a
80	Tacana	*transitivizing suffix	None	a	-a	26	a
107	EseEjja	*con qué?	None	a n i x e	ánixe	58	a - - n i x e
105	ProtoTakana	*con qué?	None	a ʔ i n i k e	aʔinIke	58	a ʔ i n i k e
106	Tacana	*con qué?	None	a i n e h e	ainehe	58	a - i n e h e
110	EseEjja	*para qué?	None	a p i o x i	apioxi	59	a p i - o x i
108	ProtoTakana	*para qué?	None	a ʔ i p u k i	aʔipuki	59	a ʔ i p u k i
109	Tacana	*para qué?	None	a i p u h i	aipuhi	59	a - i p u h i
113	Cavinena	*de quién	None	a i h a	aiha-kie	61	a - i h a
114	EseEjja	*de quién	None	a h e a	ahea	61	a h e - a
111	ProtoTakana	*de quién	None	a ʔ i s a	aʔisa	61	a ʔ i s a
112	Tacana	*de quién	None	a i s a	aisa	61	a - i s a
139	Araona	*interrogación	None	a j	aydeni-ñae	56	a - j
140	Cavinena	*interrogación	None	a i	aiho	56	a - i
157	EseEjja	*interrogación	None	a ʔ e	aʔeso	56	a ʔ e
160	Huarayo	*interrogación	None	a h i	ahia	56	a h i
135	ProtoTakana	*interrogación	None	a ʔ i	aʔi...	56	a ʔ i
136	Tacana	*interrogación	None	a i	aikisa-kwana	56	a - i
181	Cavinena	*chontaloro	None	a d o n e	adone	32	a d o n e
179	ProtoTakana	*chontaloro	None	a d u n e	adune	32	a d u n e
180	Tacana	*chontaloro	None	a d u n e	adune	32	a d u n e
214	Cavinena	*negative suffix	None	m a	-ma	7	m a
215	EseEjja	*negative suffix	None	m a	-ma	7	m a
212	ProtoTakana	*negative suffix	None	m a	-ma	7	m a
213	Tacana	*negative suffix	None	m a	-ma	7	m a
218	Cavinena	*motacucillo	None	a m a ts a	amaca	33	a m a ts a
216	ProtoTakana	*motacucillo	None	a m a ʈʂ a	amac̣a	33	a m a ʈʂ a
217	Tacana	*motacucillo	None	a m a ʈʂ a	amaca	33	a m a ʈʂ a
255	Cavinena	*palo santo	None	a n a n i	anani	38	a n a n i
256	EseEjja	*palo santo	None	i ɲ a n i	biñani	38	i ɲ a n i
253	ProtoTakana	*palo santo	None	a n a n i	anani	38	a n a n i
254	Tacana	*palo santo	None	a n a n i	anani	38	a n a n i
267	Cavinena	*gualusa	None	a n o ʔ a i	anoʔai	41	a n o ʔ a i
265	ProtoTakana	*gualusa	None	a n u ʔ a i	anuʔai	41	a n u ʔ a i
266	Tacana	*gualusa	None	a n u ʔ a i	anuʔai	41	a n u ʔ a i
302	Cavinena	*crecer,agrandar	None	a r i	ari-	44	a r i
305	EseEjja	*crecer,agrandar	None	a i	babaʔ-ai	44	a - i
301	Guariza	*crecer,agrandar	None	a i	ai-	44	a - i
306	Huarayo	*crecer,agrandar	None	a i	ai-ai	44	a - i
299	Maropa	*crecer,agrandar	None	a j	-aymi_in_etaiaymi	44	a - j
295	ProtoTakana	*crecer,agrandar	None	a r i	ari-	44	a r i
298	Reyesano	*crecer,agrandar	None	a i	ai-me	44	a - i
296	Tacana	*crecer,agrandar	None	a i	ai-	44	a - i
518	Cavinena	*ajoajo	None	b a a w a	baawa-na	91	b a - a w a
516	ProtoTakana	*ajoajo	None	b a ʔ a w a	baʔawa	91	b a ʔ a w a
517	Tacana	*ajoajo	None	b u a	bua	91	b u - a - -
533	Cavinena	*cedro	None	b a ts a	baca-ra	66	b a ts a
531	ProtoTakana	*cedro	None	b a ʈʂ a	bac̣a	66	b a ʈʂ a
532	Tacana	*cedro	None	b a ʈʂ a	baca-ha	66	b a ʈʂ a
536	Cavinena	*gualusa	None	b a tʃ i	bači	67	b a tʃ i
534	ProtoTakana	*gualusa	None	b a ʈʂ i	bac̣i	67	b a ʈʂ i
535	Tacana	*gualusa	None	b a ʈʂ i	baci	67	b a ʈʂ i
563	Cavinena	*desidia	None	b a d u	badu-da	71	b a d u
560	ProtoTakana	*desidia	None	b a d u	badu-	71	b a d u
561	Tacana	*desidia	None	b a d u	badu-ha-da	71	b a d u
596	Cavinena	*jochi pintado	None	b a k a h o m e	bakahome	75	b a k a h o m e
594	ProtoTakana	*jochi pintado	None	b a k a s u m e	bakasume	75	b a k a s u m e
595	Tacana	*jochi pintado	None	b a s u m e	basume	75	b a - - s u m e
640	Cavinena	*caricari	None	b a n a	bana	79	b a n a
638	ProtoTakana	*caricari	None	b a n a	bana	79	b a n a
639	Tacana	*caricari	None	b a n a	bana	79	b a n a
660	Cavinena	*acomodar	None	b a	bahehe-	85	b a - -
655	ProtoTakana	*acomodar	None	b a s a	basa-	85	b a s a
656	Tacana	*acomodar	None	b a s a	basa-ita-	85	b a s a
668	Cavinena	*tostar	None	b a h o	baho-	90	b a h o
665	ProtoTakana	*tostar	None	b a z u	bazu	90	b a z u
666	Tacana	*tostar	None	b a ð u	badhu-	90	b a ð u
673	Cavinena	*ventear	None	b e	be-hi	93	b e
669	ProtoTakana	*ventear	None	b e	be-	93	b e
670	Tacana	*ventear	None	b e	be-ha-be-ha	93	b e
733	Cavinena	*también	None	d j a	dyahotiʔi	94	d j a
720	ProtoTakana	*también	None	b e a	bea...	94	b e a
721	Tacana	*también	None	b i a	bia-teri-	94	b i a
